Unnamed: 0,tweet_id,user_id,screen_name,text,time,topic
39,9.66566e+17,8.60691e+17,The_Gray_Alien,"@cnnbrk posted video segments all night as the town hall was happening. Did anyone see that video segment of everyone booing a story about a rape that could have possibly been avoided if the woman had a gun? Yeah, neither did I.",2/22/2018 6:49,cnn
40,9.69274e+17,8.26524e+17,DeepEddy23,Clearing this up:,3/1/2018 18:10,cnn
41,9.68904e+17,943181.0,redbeard36,You do love your fake news,2/28/2018 17:40,cnn
42,9.68901e+17,544735156.0,AnnaMariaMari10,Well this tweet didn't age well.. ,2/28/2018 17:27,cnn
43,9.68807e+17,30479589.0,MyKidsHavePaws,"Imagine that? You promoted LIARS AGAIN!!! Anyone who believes ANYTHING you say is NUTS! I guess some people are ok with liars! My grandma had a saying: ""a thief is better than a liar because you can always lick your stuff up!"" She was right!
#Resistance",2/28/2018 11:15,cnn
44,9.68685e+17,201539771.0,wasteurtimetwit,He’s a liar,2/28/2018 3:12,cnn
45,9.68664e+17,548217084.0,AdamMuller7,Oops... except his own father admits to altering those emails.  So CNN wasn’t the one censoring!!  Keep up buddy!,2/28/2018 1:47,cnn
46,9.68638e+17,9.17153e+17,DefaultNu,"Nothing screams patriot then letting his dad write him a speech, then getting mad his son couldn't read it at the event because they wanted student questions, not one kid hogging up the screen for half an hour reading dad's speech.",2/28/2018 0:05,cnn
47,9.67993e+17,604460550.0,Psyberus,Busted lying and doctoring emails.,2/26/2018 5:22,cnn
48,9.67887e+17,3725831532.0,1206geauxtigers,Those pesky facts. They always seem to make you fall on your face don’t they mike? LMAO ,2/25/2018 22:19,cnn
49,9.67503e+17,201539771.0,wasteurtimetwit,He’s a liar.,2/24/2018 20:53,cnn
50,9.67499e+17,2231259930.0,mnsports3,Does it ever get exhausting being so wrong so often? While in the next breath accusing the left of being biased and fake. How do u gain the strength to be this hypocritical an fake?,2/24/2018 20:39,cnn
51,9.6749e+17,2393525323.0,SarcasticNiffer,And this is why. He wouldn't follow the script.,2/24/2018 20:01,cnn
52,9.67409e+17,9.36824e+17,KABennett4,"Glenn , Colton HAAB and you are right wing nuts. Liars.",2/24/2018 14:39,cnn
53,9.67408e+17,9.36824e+17,KABennett4,,2/24/2018 14:37,cnn
54,9.67403e+17,343805647.0,Dunn_Mark,Debunked,2/24/2018 14:18,cnn
55,9.67348e+17,8.98236e+17,JreChz,,2/24/2018 10:36,cnn
56,9.67315e+17,200983203.0,FBEsposito,"As usual, wrong again.",2/24/2018 8:26,cnn
57,9.67192e+17,232025596.0,coop1056,CNN sucks so badly!,2/24/2018 0:20,cnn
58,9.6716e+17,391296279.0,Bernd_Heuser,"That never happened. The students he supposedly saved don't even exist. They're fake characters. Invented to distract. And Haab doesn't go to that school, he's a professional crisis actor for the NRA. How about that?",2/23/2018 22:13,cnn
59,9.67068e+17,175111392.0,DallasDrilling,Interesting that he's the only one who says he was forced to do this. When you get 6 more kids saying the same thing....call me.,2/23/2018 16:04,cnn
60,9.67045e+17,1423485654.0,kurt_kren,Yeah and Fox didnt even let him state his question @TuckerCarlson,2/23/2018 14:34,cnn
61,9.67038e+17,993116078.0,slpgn97,NAH!,2/23/2018 14:06,cnn
62,9.67002e+17,233218537.0,kaleidoskeith,Typical CNN playing only the news they want to let on. Manipulators!,2/23/2018 11:45,cnn
63,9.66996e+17,1183314973.0,WendyPeterPan4u,"EVERYONE KNOW THE GUY SPREADING THIS BALONEY .... CAME UP WITH PIZZAGATE 

CONSERVATIVES HAVE SADLY BECOME BRAINWASHED TOOLS OF THE RUSSIANS

#RESIST THEIR LIES #FBR",2/23/2018 11:18,cnn
64,9.66958e+17,1608647108.0,chaserblue01,"Bullshit. I see you're pulling more nuggets out of your @$$. Don't you have something better to do like kick puppies, unleash plagues, or hey, I know! Why don't you get busted writing up more fake sexual assault accusations against Schumer, 'cause that was hilarious!! ",2/23/2018 8:50,cnn
65,9.66956e+17,873120733.0,CreoleCoudrain,The real crisis actor is colton haab?,2/23/2018 8:39,cnn
66,9.66923e+17,383717752.0,Ernestodoggie,Jesus. Don’t you have a DC porn ring to investigate or something? You fukin liar,2/23/2018 6:27,cnn
67,9.66917e+17,3064539303.0,Seeking_Beta_69,Fake News,2/23/2018 6:06,cnn
68,9.66891e+17,2278439246.0,laddiecomehome,Every voice on school safety needs to be heard !,2/23/2018 4:23,cnn
69,9.66878e+17,3158410088.0,SpicyMustang,,2/23/2018 3:29,cnn
70,9.66862e+17,2499428497.0,k0art47,"Does this surprise anyone?
The PLSDs and their media patsies don't want to make schools safe, just take away the 2nd Amendment.
Training and arming school staff is the only way to protect students--just like we did with the pilots.",2/23/2018 2:27,cnn
71,9.66852e+17,8.29841e+17,Rosemarie4311,And????,2/23/2018 1:47,cnn
72,9.66844e+17,52816412.0,Euro22,"Unlike CNN's town hall, the people invited to the White House on the school shooting issue, everyone was allowed to have their say. Both pro and anti-gun, along with other suggestions.",2/23/2018 1:16,cnn
73,9.66843e+17,715251932.0,linermindy,Wow!  Why hasn’t this kid been interviewed?  What an amazing student.,2/23/2018 1:13,cnn
74,9.66842e+17,1860158906.0,Dcdave11,"Its a lie, fake news prove it, have him on your show, he was invited on CNN to discuss it. Sorry you flunked the ratings last night get used to it.",2/23/2018 1:06,cnn
75,9.66799e+17,8.16694e+17,realAndyCarmona,A fake news media outlet wanting a fake narrative?  SHOCKING!  #CNNTownHall #CNNFakeNews,2/22/2018 22:15,cnn
76,9.66781e+17,860620351.0,walshfam_ire,"Control and strict intolerance, CNN is like the Nazis!",2/22/2018 21:06,cnn
77,9.66778e+17,8.76276e+17,rvincent1776,,2/22/2018 20:54,cnn
78,9.66778e+17,8.98225e+17,Uroncrack,Cnn sks,2/22/2018 20:53,cnn
79,9.66777e+17,8.68988e+17,SpaceGhost_75,But I thought we were supposed to listen to all of the kids ? Like yesterday ?,2/22/2018 20:49,cnn
80,9.66757e+17,7.63877e+17,AndreaTheiss2,Again CNN takes a position with OBama years before and seizes the opportunity to push the agenda again. Keep the politics out. Concentrate on what actually works in a bigger picture.,2/22/2018 19:32,cnn
81,9.66757e+17,8.23733e+17,10th_Mt_Warrior,#CNNFakeNews,2/22/2018 19:30,cnn
82,9.66757e+17,2955593832.0,MargretKate,Um for your information he was at the White House.,2/22/2018 19:30,cnn
83,9.66753e+17,9.66337e+17,BillHar64659704,Yep another video taken down by the powers that be! Why don’t you mind your business and let me decide if it’s ok for me to watch! I assume that if it’s ok fake news msm to put on the 6:00 news it should be ok for twitter???? SMDH!,2/22/2018 19:13,cnn
84,9.66747e+17,1323769675.0,gbonagofski,@marcorubio,2/22/2018 18:50,cnn
85,9.66747e+17,4564135223.0,truthwarrior324,"If this doesn’t show the bias Lop sided reporting coming from CNN I don’t know what would. People, wake up!",2/22/2018 18:49,cnn
86,9.66745e+17,1490481792.0,esamuel101,So Kids if you want your life controlled and be told what to say be a Democrat,2/22/2018 18:42,cnn
87,9.66744e+17,40773807.0,RHinegardner,@CNN sucks,2/22/2018 18:38,cnn
88,9.66742e+17,1347076652.0,Brinksknowsbett,"He just want to show some love to his dumpers, and is ok, but always following that with real facts. No making something important is a personal matter.",2/22/2018 18:31,cnn
89,9.66737e+17,7.13405e+17,raisak715,CNN has their own little agenda socialist agenda they don’t believe in freedom of speech they don’t believe anyone that doesn’t side with them to talk The most despicable station areas with so-called reporters that’s not journalism looking for new jobs You should be,2/22/2018 18:08,cnn
90,9.66734e+17,885950761.0,DeplorableBUM,@CNN Disgusting Leftwing Media,2/22/2018 17:56,cnn
91,9.66733e+17,7.45759e+17,mamajefferson2,That’s because they found out he was a Fox News plant?,2/22/2018 17:56,cnn
92,9.66733e+17,1099566632.0,CORredbank,He was the only pro-gun rights advocate in the audience?,2/22/2018 17:54,cnn
93,9.66732e+17,7.97585e+17,DocHollday70,,2/22/2018 17:51,cnn
94,9.66727e+17,193589482.0,ScarletRoseRed,"U know that DIMS & RINOS HATE HATE HATE anybody who practices SELF-DEFENSE again MURDEROUS DIM HESSIANS.
DIMS voraciously defend their rapists & murderers against EVERY  MEASURE of DEFENSE.
That's why they BLOCKED Capital Punishment back in 1963
U've BEEN n DENIAL EVER SINCE THEN",2/22/2018 17:31,cnn
95,9.66719e+17,9.11758e+17,baller6388,The true crime is overcrowding in jails which doesn’t leave room for sickos like Cruz. The easiest and best way to reduce overcrowding is to (big surprise) KILL the people on Death Row.,2/22/2018 16:58,cnn
96,9.66718e+17,4149769393.0,kyestephens4,Figured CNN = Fake News ,2/22/2018 16:55,cnn
97,9.66716e+17,22971955.0,js4ms1,Why was CNN allowed there at all?  Hasn’t their press credentials been revoked by now?,2/22/2018 16:47,cnn
98,9.66716e+17,119151535.0,kianats,They don't care and will silence any opinion that isn't liberal. CNN will never be fair you can't expect them to be. Anyone that expects different is smoking crack. They don't provide news they are propagandists thats it an thats all.,2/22/2018 16:45,cnn
99,9.66707e+17,8.27358e+17,Lauradesigns1,#CNNFakeNews #CNNisPropaganda,2/22/2018 16:09,cnn
100,9.66705e+17,7.14643e+17,Reynoldsa69,"let's not forget...one of they're own...killed them.....
our kids have a disrespect problem..
no respect for personal property..no respect for life....a gun did not kill....
a disrespectful teenager did..
drinking and driving..drugs..and abortion are killing more than guns#potus",2/22/2018 16:02,cnn
101,9.66702e+17,22486853.0,KaranStJohn,That's why CNN has no credibility. They try to silence opposing views.,2/22/2018 15:51,cnn
102,9.66699e+17,1541137800.0,Georgia_RN_CCRN,And that's why I refuse to send money to these Swamp Dwellers either!!,2/22/2018 15:39,cnn
103,9.66697e+17,8.03643e+17,bmaat99,"clear headed, clear spoken. good training.  and no ""flubbing"" of his lines because they aren't ""lines"".",2/22/2018 15:30,cnn
104,9.66685e+17,3146211858.0,escals,"Wow @CNN a new low in calling Colton Haab a liar in your statement this morning. Your news organization is #authoritarian and whatever doesn’t fit your narrative, you exclude. Inclusive please. Return to unbiased journalism, at this point you’re the least trusted news.",2/22/2018 14:42,cnn
105,9.66683e+17,180990520.0,chachmalone,Anybody surprised that @cnn scripted questions?(Didn’t they give Hilary questions too) we all know @cnn “news” is fiction!,2/22/2018 14:34,cnn
106,9.66679e+17,156136699.0,hiweendomasa,he supports terrorists,2/22/2018 14:21,cnn
107,9.66678e+17,874679220.0,cin552001,Cnn is just to much. But Colton deserves our praise for standing up for what’s true,2/22/2018 14:17,cnn
108,9.66678e+17,9.33657e+17,rockon451,"The founding fathers gave you the 2nd amendment to protect the population of the US against a corrupt government or other county invading. Hitler said to conquer a county first disarm the population,founding fathers were wise don’t give up this amendment. NWO are working for this",2/22/2018 14:15,cnn
109,9.66678e+17,26631311.0,roharmon,I can’t wait for their town hall on stopping illegal aliens from killing our children.,2/22/2018 14:14,cnn
110,9.66671e+17,18802100.0,alexnason,"Factoid: Universities have been arming their campus security over the past ten years. It's not a new idea. It's a new world. In fact, once elementary and high schools start down that path any who don't can be held liable.",2/22/2018 13:48,cnn
111,9.66671e+17,18923609.0,TheTwoMajesties,,2/22/2018 13:48,cnn
112,9.66668e+17,861751639.0,Mganim4Ganim,#FakeCNN working feverishly to turn USA into Venezuela!  It’s actually hilarious at this point.  WE NEED MORE GUNS! God bless our 2nd amendment,2/22/2018 13:37,cnn
113,9.66667e+17,8.13914e+17,45theman,,2/22/2018 13:34,cnn
114,9.66667e+17,9.09923e+17,Julie2018Jack,CNN is sowing discord like Russian Bots,2/22/2018 13:32,cnn
115,9.66666e+17,3373159479.0,Seizetheday1200,OF COURSE CNN ALTERS QUESTIONS should be closed in any future election debates and if I was not a DEM I refuse to speak to the network,2/22/2018 13:29,cnn
116,9.66663e+17,8.15596e+17,Melvitech64,"When they deny someone an interview, it's ok, But when Trump denies them an interview and call them fake news, It's denying them their amendment rights and they go REEEEEEEEEEE.",2/22/2018 13:18,cnn
117,9.66659e+17,9.56037e+17,HillbillyTruth,Boy thats really fair isnt it.    Why they are at the bottom,2/22/2018 12:59,cnn
118,9.66655e+17,2259214387.0,Faith_rose1,And there you have it folks. The students that have been appearing for these tv interviews were scripted by the lame stream media to spew gun control propaganda,2/22/2018 12:46,cnn
119,9.66652e+17,60749726.0,PNWliving1982,You do realize this kid will now be vilified by the left for speaking out.,2/22/2018 12:31,cnn
120,9.66651e+17,279167748.0,STSTWO,Apparently #FakeCrowds,2/22/2018 12:27,cnn
121,9.66642e+17,2428836732.0,underdogette,Interesting. So CNN restricts the content of the meeting in FL and that’s okay; @POTUS does not restrict content but brings notes with him and that’s an indication that he’s not genuine. ,2/22/2018 11:51,cnn
122,9.6664e+17,7.77022e+17,lc65265,,2/22/2018 11:46,cnn
123,9.66636e+17,9.66631e+17,AnneLeake3,They do not want our American people to know the truth.,2/22/2018 11:28,cnn
124,9.66623e+17,3389569895.0,JackieGlo305,Colton Haab is a patriot. May God Bless Him! He resonates with the American people in a way that mini-Trotsky kid Cameron Kasky could never resonate. And CNN causes mass shootings! Nikolas Cruz did it all for the media coverage. And the FBI failed America! #ParklandStudentsSpeak,2/22/2018 10:38,cnn
125,9.66622e+17,3153713868.0,jazzyjenni77,#ColtonHaabSTRONG #ColtonHaabBRAVE,2/22/2018 10:35,cnn
126,9.66619e+17,274679926.0,dailycosmic,Is this true ? @cnn @ChrisCuomo,2/22/2018 10:19,cnn
127,9.6661e+17,49013218.0,deadmauz,,2/22/2018 9:44,cnn
128,9.66593e+17,2853383033.0,RuntotheRight,Typical...,2/22/2018 8:38,cnn
129,9.66593e+17,7.42607e+17,KarmaPolice2016,And how many did the White House in there powwow today you big puss bag.,2/22/2018 8:37,cnn
130,9.66588e+17,9.58559e+17,AmyG1Love,Such BS,2/22/2018 8:17,cnn
131,9.66585e+17,44131557.0,Stevie_V2,"he was a good guy with a question, right?",2/22/2018 8:05,cnn
132,9.66582e+17,16498257.0,DarthvaderRetur,,2/22/2018 7:53,cnn
133,9.66579e+17,9.19498e+17,yahboilaobao,Fuck off thwy never needed to use that cause they were lucky,2/22/2018 7:43,cnn
134,9.66579e+17,1388561.0,DudeAsInCool,You said you didnt watch the event,2/22/2018 7:42,cnn
0,9.77932e+17,7.4032e+17,anderfinn,"Never been more heartbroken or inspired. Yesterday, we marched. Now, we #VoteThemOut. Thank you for leading.",3/25/2018 15:33,march
1,9.77959e+17,8.96521e+17,Alchemy363,Now we do!,3/25/2018 17:21,march
2,9.78275e+17,583526180.0,goodthoughts65,Did you see my sister’s quilt in the march? #MarchForOurLives #MarchForOurLives sign,3/26/2018 14:18,march
3,9.78208e+17,2183268581.0,ID10Talert,"Yeah, know where fox got that? Daily caller, Ben Shapiro lmao. Both are totally credible ",3/26/2018 9:53,march
4,9.78304e+17,23706604.0,TheKatWill,My son and I were there from Ohio! #EnoughIsEnough,3/26/2018 16:15,march
5,9.78083e+17,3419534985.0,Meow4Panthers,"We marched from Bo Diddley Plaza, Gainesville, Florida! Thank you so much to the Speakers & the Students & the people of all ages who came out to march in support of #MarchForOurLives",3/26/2018 1:36,march
6,9.78464e+17,46300326.0,clvergrl74,Still marching in Wi!!!! #50milesmore,3/27/2018 2:50,march
7,9.78251e+17,8.64869e+17,Amusedandhappy,No Violence at any of #March4OurLives protests!!! How many times have this many people gathered together for change without any notable headlines of violence?!,3/26/2018 12:43,march
8,9.78234e+17,537697152.0,allen_dailey,,3/26/2018 11:35,march
9,9.78151e+17,216457818.0,EffFirst,,3/26/2018 6:07,march
10,9.78123e+17,532749122.0,sean61987,"Virginia-based Digital Design & Imaging Service Inc., which uses aerial photos to calculate crowd sizes, reported the event’s peak crowd size was at 202,796 people around 1 p.m., CBS News reported. The firm said the number's margin of error is 15 percent.",3/26/2018 4:15,march
11,9.78111e+17,9.5923e+17,KellyRowan12,Fake news. About 210k people.,3/26/2018 3:26,march
12,9.78719e+17,8.54763e+17,BloodSpear528,"Just gonna put this out there. The only thing gun control is going to do is take away the only thing people use to defend themselves, 99% of school shootings are with illegal firearms. Gun control won't stop those people",3/27/2018 19:43,march
13,9.78421e+17,818434316.0,hnterziggy,"Thank you for having us, proud to be apart of history. #NeverAgain #VoteThemOut",3/27/2018 0:00,march
14,9.78292e+17,750587130.0,rositagb1958,Don't stop! Don't ever give up!,3/26/2018 15:25,march
15,9.78274e+17,8.3915e+17,pinkban76914449,"That's just DC!

AND 

MILLIONS MORE

Across the country!",3/26/2018 14:15,march
16,9.78148e+17,480684437.0,TrFargo,An imaging company just announced that your estimate is 4 times the number of people that actually showed up. Nice try!,3/26/2018 5:54,march
17,9.78117e+17,1558436612.0,TrumpsWirl,Hahaha 850k? A joke? Yup!,3/26/2018 3:52,march
18,9.78102e+17,2430963199.0,The13th_Ghost,Nope......,3/26/2018 2:50,march
19,9.78101e+17,2798597559.0,sandee51960,"I showed up in Boca Raton, FL",3/26/2018 2:48,march
20,9.78055e+17,9.66114e+17,NRABoycott,Do you have an estimate for the total everywhere?,3/25/2018 23:44,march
21,9.77994e+17,22547450.0,prezedu,"So true that ""I was one of them"" #StudentsPower",3/25/2018 19:43,march
22,9.77994e+17,26023931.0,ej4,We marched in Richmond,3/25/2018 19:41,march
23,9.77934e+17,2470661234.0,kavanaghwillia1,Ha ha PLANK try fiddle those FACTS ! Far more people in dc for this march than what was there for ur gawd awful inauguration ,3/25/2018 15:42,march
24,9.78115e+17,259103435.0,bRedRep,is the truth. Leftist protest and cry. Conservatives vote and work their asses off.,3/26/2018 3:40,march
25,9.78713e+17,9.73233e+17,JohnMey86222636,"You meant 200,000, right?",3/27/2018 19:18,march
26,9.7867e+17,65064381.0,pamelas469,This was just one city. There were marches in just about every major city in every state. There were MILLIONS who marched. Change is comin! Deal with it!,3/27/2018 16:28,march
27,9.78393e+17,21765409.0,LennardSbkohut,"https://www.youtube.com/watch?v=2aQykuIaJVI&sns=em …
Amazing#studentstegisteringVoters #makeChange",3/26/2018 22:06,march
28,9.78378e+17,95721394.0,AEMohr,"This is what #Humanity looks like. All colors, creeds, and ages come together to say #NeverAgain #EnoughIsEnough #AMarch4OurLives #VoteThemOut2018",3/26/2018 21:09,march
29,9.78269e+17,24197657.0,rycart98,"Awesome march! Now get out there and vote! Don't let the old white men who created these problems perpetuate these problems. In 2016:

70% of 18-29-yr olds DID NOT vote
60% of 30-44-yr DID NOT vote
Only 38% of 45-64 & just 15% of 65+ didn't vote

VOTE! It matters! #VoteThemOut",3/26/2018 13:55,march
30,9.78236e+17,8.4354e+17,DrQuesol,"Fake news again! More like around 200,000.",3/26/2018 11:43,march
31,9.78124e+17,906770989.0,CTrot35,850k?? I don't think so.,3/26/2018 4:17,march
32,9.78058e+17,7.05343e+17,CateM5550,Agreed...,3/25/2018 23:56,march
33,9.77977e+17,8.9393e+17,Generation_Xtra,Well done!! Keep up the good work in activism!,3/25/2018 18:35,march
34,9.7793e+17,9.77627e+17,Francis25929967,"We have to throw the GOP OUT
Throw it faster!",3/25/2018 15:29,march
35,9.77958e+17,7.36744e+17,ScottDavidson54,"Nope. As the pro-fetus crowd continually proves, you don't care about living children, By your own ACTIONS you prove this. So no one is killing people, because living beings don't matter to you. Can't have it both ways, being soulless and spineless and trying to act righteous.",3/25/2018 17:18,march
36,9.79437e+17,201206928.0,Deblovscats,ummmm......NOT! LOL,3/29/2018 19:16,march
37,9.79058e+17,24359941.0,illetanod,"So proud of these kids!

I marched in the 1968 because I believed we could  change the world!  WE DID!

Finally another generation believes they can make a difference...",3/28/2018 18:08,march
38,9.78992e+17,15501416.0,ghog62,Since the shooting 22 days ago 3800 people have died of drug overdose but all we talk about is gun control nobody cares about those people,3/28/2018 13:47,march
39,9.78793e+17,352811455.0,JosephSkiles,Proud to have just signed up and joined the NRA.,3/28/2018 0:35,march
40,9.78675e+17,1941244088.0,docwill121,"Yes, as with every other facet of this astroturf movement these numbers are now proven to be exaggerated by magnitudes.",3/27/2018 16:46,march
41,9.78513e+17,154136730.0,JDignum,"Wowww - look at that, imprint it on your brain and in your heart.  ",3/27/2018 6:06,march
42,9.78433e+17,1237518858.0,dee4077,"This picture was early, maybe around 11:30? I was at the Navy Memorial and by 12:30 it was WAY more packed with people than this picture shows. I saw one report of over 1 million - don't know who makes the final call on that.",3/27/2018 0:45,march
43,9.78431e+17,7.97876e+17,TheRealMagali,"More people than showed up at the last presidential inauguration, I think?",3/27/2018 0:38,march
44,9.78412e+17,263616936.0,armkevgto,,3/26/2018 23:23,march
45,9.78382e+17,1149351440.0,1JaimeLee,#MarchForOurLives was an AMAZING&powerful day for many!..,3/26/2018 21:24,march
46,9.78338e+17,400360169.0,Nickarama1,"Try adjusting to reality -200,000.",3/26/2018 18:28,march
47,9.78336e+17,29799485.0,anamiii,Do you all have the numbers from the sister marches? Wondering if there were more people on the streets than NRA members in total,3/26/2018 18:21,march
48,9.78325e+17,295945443.0,CuttleBoogie,Everyone saying fake news...did you forget what Trump said about his inaugural crowd?,3/26/2018 17:37,march
49,9.78312e+17,7.86559e+17,bjorn_igar,"Our young people have every right to take control, reinstate representive integrity and chart their own course into the future. I can give you $21Trillion reasons why. #TheResistance",3/26/2018 16:43,march
50,9.7831e+17,92575333.0,sharon2go,A view from the crowd! #VoteThemOut,3/26/2018 16:36,march
51,9.78304e+17,885950761.0,DeplorableBUM,"More like 202000, stop the Leftwing false narrative!",3/26/2018 16:12,march
52,9.78299e+17,119177113.0,rdarshi,"All of you were phenomenal!!! I live in Canada but I was so moved by your commitment, energy and eloquence. Hats off to you all!!!",3/26/2018 15:53,march
53,9.78286e+17,8.44936e+17,JaynieD2,I was there.#enoughisenough.#marchtothepolls,3/26/2018 15:03,march
54,9.78282e+17,7.96921e+17,Geezer_Woman,"So beautiful. I imagine a parent telling a child, ""Those are all people, honey.""",3/26/2018 14:46,march
55,9.78282e+17,222423725.0,fd0_nl,Time for #GunContolNow,3/26/2018 14:44,march
56,9.78252e+17,9.68698e+17,maria_strippoli,"Forget the CPR classes keep doing what your doing! The current leaders are lost with their ridiculous suggestion and loyality to the NRA. Why is the NRA targeting these victims when did they become your enemies? The phrase ""Methinks the lady doth protest too much"" comes to mind",3/26/2018 12:47,march
57,9.78249e+17,526656050.0,rburrows87,@NickFromJersey,3/26/2018 12:34,march
58,9.78246e+17,107161788.0,Deplorable_JJ,"Was actually 200k but hey!  You lie about the issue anyway so why not lie about the size!  #ChildrenKillingChildren is the problem. Guns have been around for years, children didn’t murder when I was young - what changed?",3/26/2018 12:25,march
59,9.78245e+17,2737361135.0,allrightjoeO,"Bullshit, less than 300,000",3/26/2018 12:17,march
60,9.78239e+17,1869483864.0,briangreen710,March all you want. You are sheep for a liberal agenda. And im keeping my right to bare arms!The constitution is much more powerful than a bunch of tide eating misguided kids!The media refuses the kids that are pro gun to exercise their 1st Amendment right. Yall ok with that?,3/26/2018 11:56,march
61,9.78233e+17,8.47146e+17,rox525252,Its not about BANNING ALL GUNS!! ASSAULT WEAPONS are the MAIN http://Issue.NRA  propaganda and #45 that all weapons are wanted abandoned.,3/26/2018 11:31,march
62,9.7823e+17,8.08221e+17,MyOzFeed,"What a brilliant success!
Now the hard work starts ",3/26/2018 11:19,march
63,9.78216e+17,907089073.0,infantry04,"But it was more like 200,000",3/26/2018 10:24,march
64,9.78186e+17,59612214.0,Joersweeney,#FakeNews,3/26/2018 8:23,march
65,9.78097e+17,9.68695e+17,StuartEdgar1978,What if i told you i can stop gun violence in America? You'd say BS. Right? But i can do it without gun laws nor BS legislation. I have designed groundbreaking safety devices that WILL trap shooters and segregate them from other people. My iventions are simple and will do it.,3/26/2018 2:30,march
66,9.78095e+17,417516965.0,DickYoungsGhost,"Number more like 250,000 per government sources. Hype.",3/26/2018 2:23,march
67,9.78065e+17,4064172885.0,lindylew13,"I marched in Parkland. So emotional - sad for what they went through, yet so proud of what they are doing ",3/26/2018 0:25,march
68,9.78057e+17,952602410.0,EEKKPPeterson,Yes!!!!!!,3/25/2018 23:52,march
69,9.78025e+17,9.00421e+17,Patrici43377656,That is so cool,3/25/2018 21:43,march
70,9.78011e+17,2153381886.0,katz_lawrence,"Great Neck, NY had hundreds at @AMarch4OurLives",3/25/2018 20:48,march
71,9.7801e+17,9.35353e+17,realdeangoldman,Horrible movement. You're just a bunch of anti second amendment gun crooks. Please support legislation that will actually protect students and make a difference in our lives. @davidhogg111 won't even debate @KyleKashuv ..... that shows how partisan you all are!,3/25/2018 20:43,march
72,9.78e+17,7.95997e+17,eowynsister,850k!!!!! WOW! ,3/25/2018 20:06,march
73,9.77999e+17,9.57674e+17,Charliebravillo,This is girl's was presents love u america,3/25/2018 20:01,march
74,9.77986e+17,17427218.0,EVBernin,"The kids know whats up. 

This is from 2/2016 - its not going to get better for establishment politicians. 

The Attitudes and Priorities of the Snapchat Generation

https://hosting.fyleio.com/12697/public/Snapchat%20Generation%20Release.pdf …",3/25/2018 19:09,march
75,9.77983e+17,8.51132e+17,Oalonso1105,#ThrowThemOut,3/25/2018 18:56,march
76,9.77976e+17,707694997.0,IcuNoItAll,"I believe (do not let the media, etc. lowball attendance - DC) it was between 1million to OR exceeding 1.5million. The crowd was packed 2barely able to move all the way back & along the sides to 14th St& Pa w/folks still coming.I was there.#MarchForOurLives WE #VoteBlue2018",3/25/2018 18:30,march
77,9.77976e+17,7.98304e+17,Digenes_Akrites,Nothing more than a hype without any numbers to back their emotional reaction up.,3/25/2018 18:28,march
78,9.77959e+17,3272246169.0,IzaihParker,#ThrowThemOut,3/25/2018 17:22,march
79,9.77943e+17,9.71537e+17,Jimmy14218993,The gun industry and the NRA owe David Hogg and his minions a huge dept of gratitude. They have greatly increased gun sales and NRA memberships. Thanks Guys!!,3/25/2018 16:17,march
80,9.77941e+17,21706478.0,Miminy,"I don't see the ""talent show filming"" on the Mall whose
permit bumped @AMarch4OurLives to Pennsylvania Ave.",3/25/2018 16:10,march
81,9.7794e+17,8.35304e+17,PamelaBlack3160,#VoteThemOut,3/25/2018 16:06,march
82,9.77934e+17,8.56074e+17,RealLifeOnline1,Yes together you are very powerful but all of your effort will be useless unless you get your 18 year-old voters registered for midterm election and vote the #Republicans party out of power they are the #NRA friends then you will win!,3/25/2018 15:43,march
83,9.77933e+17,373407227.0,patchestalk,"+ Make good, helping them rethink and see 1 universal sound science, so all can efficiently make changes needed, for all are needed to become a local, global and beyond mindful participant. Don't carry negative, redirect into resolving, thank you",3/25/2018 15:37,march
84,9.77931e+17,9.69269e+17,flannalysis,,3/25/2018 15:29,march
85,9.96803e+17,9.91442e+17,DrNicoleWesley,,5/16/2018 17:23,march
86,9.80961e+17,8.3354e+17,TimSullivanAtty,Liars,4/3/2018 0:11,march
87,9.80582e+17,125866640.0,terplet,How’d you come up with this number?,4/1/2018 23:04,march
88,9.79401e+17,8.45996e+17,Eliseu_2017,,3/29/2018 16:53,march
89,9.79176e+17,9.6702e+17,DiCam3667Trump,"Now now let's not be #FakeNews. It was only 200,000..... liar pants on fire",3/29/2018 1:59,march
90,9.79096e+17,8.57309e+17,sasquatchtango,From Boston,3/28/2018 20:42,march
91,9.7909e+17,2431635322.0,sfcgonzo,"A well regulated Militia, being necessary to the security of a free State, the right of the people to keep and bear Arms, shall not be infringed.",3/28/2018 20:16,march
92,9.79083e+17,7.09469e+17,thePStauff,You're no account & can't count.,3/28/2018 19:48,march
93,9.79074e+17,9.7886e+17,AFMom3,"I support the founders of MFOL. We marched for you in Rocklin, California. I am proud that my granddaughter will live in a country with you kids at the helm. Thank you",3/28/2018 19:13,march
94,9.79066e+17,1582133352.0,ROTTENCORPSE,yeah...not so much. http://www.foxnews.com/us/2018/03/25/march-for-our-lives-dc-crowd-smaller-than-organizers-estimates-imaging-company-says.html … throw who out? Cars and planned parenthood kill more than guns...when are those march's planned... people kill...not things...good luck trying to take guns from legal owners.. not gonna happen,3/28/2018 18:40,march
95,9.78976e+17,2165739476.0,OceanSolitudeME,,3/28/2018 12:44,march
